pathway	SRR32507895	SRR32507896	SRR32507898	SRR32507899	SRR32507900	SRR32507901	SRR32507902	SRR32507903	SRR32507904	SRR32507905	SRR32507906	SRR32507907	SRR32507909	SRR32507910	SRR32507911	SRR32507912	SRR32507913	SRR32507914	SRR32507915	SRR32507916	SRR32507917	SRR32507918	SRR32507920	SRR32507921	SRR32507922	SRR32507931	SRR32507932
PWY-8004	27885.481540430814	36777.89339342576	44841.23596633526	25972.907872419222	52467.464090175985	61751.1853437699	44084.19560344611	32002.40779379196	56029.37142598401	44595.1466962418	59749.49271104072	34798.633381631465	37706.69222479146	40053.65499658751	78553.52565333806	37295.1672012652	24519.912647239053	59885.86882470779	26728.163281524965	61155.51347968958	36335.6025366432	18376.740257435675	42069.6165209428	38471.86144286561	36322.53250931158	25143.257645277845	58432.582112068245
PWY-801	17590.373974303977	33373.920854087286	33850.84958370641	22187.276556060628	40571.47990333921	33161.444126038274	27615.397782560787	25203.746839984487	34095.89504452408	27077.289287387914	55251.57552600794	24536.975750863177	30506.36680583509	29900.001321466065	43359.265436560745	23054.409066089178	19052.198986980628	35895.89532493111	15318.495837791004	56227.02202329701	22809.26904804168	16745.55959827335	34159.347093127406	23091.31856565683	19522.920290400427	20138.951340828542	33888.081987815494
PWY-8011	13631.916239908196	18608.378138445347	22338.782957615236	20943.599423529096	29740.33488755886	33548.10875092565	23332.44214824215	16426.37534191749	28701.24953551057	22147.808108894464	29991.839372146438	17713.1336224556	26181.707932002395	22946.09299484078	39379.51980811019	19384.652603481172	10826.500834283115	28044.879719627985	10190.323510065946	35754.923458462545	17664.62282646561	12358.029728024365	22217.40239148393	20494.87467107348	17857.019799794398	10906.308259701495	30267.55718008881
PWY-8020	6468.787925845693	10207.63710542351	4186.032285005229	8325.569209997617	10792.99450690652	14427.37593529258	9131.160112416308	7664.096801840575	7304.234767177481	9033.525646772989	14823.154497998235	6396.957483342424	11022.027442553548	10933.066094458989	20580.87264729561	7599.256034222206	5643.70069409826	6043.385962610486	6145.3506016765305	17140.8857379162	7819.032807210905	5142.6675689471	9884.469067892236	9846.425695351556	7349.687230645421	5564.724380269088	8929.623774814892
PWY-8055	30.016466002892514	593.7683883583636	16.392932179050796	57.311382517377595	21.357581659023264	225.9773764001106	0.0	0.0	91.79665239824514	0.0	50.06416853869827	0.0	191.21617545100284	22.713941785517175	170.92667686047625	288.96687019672004	33.81340477389534	60.12253721913474	49.46911054544943	12.09279885948999	12.738162800981874	58.45109240254784	69.37526364306365	19.18656933477376	0.0	20.92010526881718	50.96082265330031
PWY-8073	37667.4845625385	50573.05021372251	50221.70495672882	31443.082922771875	75325.54316259336	39014.049700855154	63244.079127234494	53466.635061916655	53586.720968188434	62890.73459396688	82206.43428739735	39608.22017671951	42906.75453457101	54047.21405107226	46332.52430729215	53690.094034454094	40369.11132236644	53505.560077832335	37022.10597225557	84454.28550970396	35932.022978879184	23198.499420020118	60575.7350607348	24776.311677180838	49290.049933017704	40704.20304101746	53575.75632104583
PWY-8085	328.28415163550653	1018.2045016354487	1429.6393894075024	2493.7004909744874	423.5241515689635	779.0330850217168	746.6237588774565	608.7805426655025	1380.9243614265586	486.5344438771679	484.53449335722314	540.1912863964027	2495.9573785013886	534.6402133148852	1078.569350995602	382.94650802305546	368.24513132903326	2260.0014423605458	274.18623966317926	928.614941674448	846.6956436794491	619.6566075822169	845.1403782855627	512.6398091443942	751.850338746251	675.039424981528	2797.2705840436142
PWY-8111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.678390435227552	0.0	0.0	0.0
PWY-8131	4134.560531701393	3162.215594756705	2809.3439400486386	3973.748267320227	2663.4537753924064	26031.284158584847	5982.544269811234	2327.904642202701	15218.190164198453	5950.58702123942	6772.590012162035	3211.072150123454	6320.21790167985	2096.3490308997098	27890.631901190976	4578.307256132837	1443.5401652286382	20723.860634819852	3568.19704077807	7349.608102225778	5009.964694043544	3801.9712616071965	2324.41555056616	16785.484944864642	4913.546284318612	1337.0372030100318	15902.039405264479
PWY-8154	608.8801790217597	22.14083885953361	72.62862274783514	0.0	810.6439244649285	0.0	867.392941931286	290.0106576615222	0.0	648.4160892035851	0.0	14.63793017317489	0.0	517.742363414921	0.0	137.88073731443808	422.6510991552906	0.0	294.0693953787781	310.03138103675394	0.0	154.92946123418872	0.0	0.0	0.0	0.0	0.0
PWY-8178	60163.37583757682	73665.82725080341	78958.12184081225	55765.43523245924	129914.01469770068	103175.40644287583	106507.54820446018	92807.24451896553	102487.8452206976	93053.93081326758	120805.11599039081	63892.534876483034	76491.67301091492	97347.95474634458	131576.56167929675	92735.06936799512	73295.64542655015	104622.4628822795	54475.48447886668	119248.29678759376	61572.98442174053	38048.184765342456	103962.93138962289	66612.54487052278	85174.57593849748	76427.59857183837	104061.28806991945
PWY-8181	0.0	205.78386294115683	0.0	0.0	1381.7218627832344	274.6427023170745	640.1298316769842	18.40945674163295	27.417317547927375	0.0	0.0	0.0	54.955279451512496	1391.0034192652236	0.0	0.0	34.587310718413185	198.47630002896742	0.0	467.49063001067003	0.0	0.0	1066.6031645493224	27.890843053795702	674.2210791212563	0.0	0.0
PWY-8187	13460.01547073058	16034.577381186677	17242.090488834387	17409.53836004188	20588.225138297337	46081.58114276419	22322.29311497637	15569.811890082347	35824.44281833024	20059.34666332646	23046.984893663877	13973.432879403223	22258.773358003084	15551.617775765666	57129.0401821142	17594.7755498301	13570.065797119927	42477.11104920113	12369.594875823845	20144.63651557755	10598.38729181199	13822.185478237547	21042.67268719247	30729.552135836624	13520.664197423534	12853.794301989838	35436.025076503785
PWY-8190	0.0	0.0	0.0	0.0	189.51385091351514	0.0	0.0	92.31113741121464	0.0	149.56043374683017	0.0	0.0	0.0	124.74720393359149	14.998218655962098	209.4165567429693	114.61247373062271	0.0	0.0	82.40024301099581	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-821	43401.88242390883	53362.024362807315	57250.45897166409	39015.35339873282	76463.11945128	72396.78270055469	70581.65899405551	59892.84868073014	75649.9359312162	65096.77158095541	83659.57131051976	45972.658277279515	54683.467652994936	59957.252307864626	83956.76917649934	59436.49082429483	45649.65923162952	79216.29383071938	39173.65110217569	86766.74337056307	45801.96409518509	24558.036466780017	61870.30331846715	45303.578467235784	55899.94285521844	46061.59764954143	79292.814005155
PWY-822	256.36	101.0	285.0	23.0	828.0	9259.0	1319.7	56.0	5202.82	176.77	0.0	0.0	278.89	672.0	12230.51	1088.9	252.0	7237.9	114.0	50.0	213.0	460.1	1136.8	3633.4	946.5999999999999	89.0	5623.32
PWY-841	51510.35317331772	63270.80713562469	71071.96970165012	48679.67888346017	105844.34487851172	95439.12060196443	89070.18795965915	73274.06019392613	91056.06585173051	81147.41909346191	102596.31871692873	56212.08788213902	66256.8937517738	77728.48690839848	118339.13299668673	76336.3480844124	56780.95726013418	96173.08000625973	48745.859471244374	103432.34113672383	53283.42511635629	34157.993196148804	85284.23130993312	59935.03226795605	70932.22022872102	58286.83363481606	93728.45421930563
PWY-922	3355.9783236894973	4098.897520123499	2824.827508425024	2173.6919082419713	2424.7824285087004	1488.8986287961498	4106.902930467774	5205.484288351576	3485.01785210966	4665.334705796174	5835.088470750053	2213.3062379096077	2590.757564307638	1665.3043389390314	1254.22049123261	2699.987065506406	4632.043318275393	3973.4784409443055	4163.209557735811	5422.85628969294	2155.6279217212973	969.2254526994722	4657.346010549077	154.30935476041603	2371.0014056530918	2986.093466537651	3068.9890699247862
PWY-I9	21826.41263465947	32894.010692977965	35368.52218967639	22901.39718333076	45557.082391785974	42234.63972175974	32620.454863460844	30204.873569065465	41186.86722191065	33188.830985121116	56390.98136411691	26818.392991263216	30850.53687848116	33879.65597101986	54314.15489894782	27287.285808868637	22741.70765586246	44136.51015954929	18675.75764024968	54472.07773222585	24101.303814321353	16583.991506105787	37377.6095541284	28741.63006005263	23248.779135198936	24111.171994103388	40968.37196454611
PWY0-1061	33986.29744123176	42301.92362582233	53148.56314190323	25391.29855412572	64057.16095724584	67031.88362790176	56498.25393327408	41887.03297132357	69897.19416496482	50653.23430353784	64208.46551961213	40894.92998695542	37894.31078452694	45869.410682195696	81464.7121809405	49386.504646001384	33995.97830522435	76904.54727901098	30171.78805038708	66038.05492541632	37721.41292329497	19670.14579307916	49148.832177898286	43097.48685083759	43952.50447587493	32946.5873254368	69310.14688350678
PWY0-1241	27455.93795103208	38358.31827580618	29098.90140983832	22485.950537262754	56283.08527172572	22743.061415228658	51299.037625939134	47087.36130642747	39843.289922549106	45043.35170471195	65292.43087763151	20720.00458922182	34071.624671014906	39392.751279632095	30488.05455172814	42428.21831793894	35850.33142581592	40684.358442945326	25696.95500329108	63854.7327960149	18986.77193724097	18792.487043780686	44015.02047342888	15908.177456140851	37950.59746360987	38430.60290512873	42549.501752680706
PWY0-1261	40351.95786559412	53312.96649666024	53009.59518580486	31588.42233645362	75710.07251503521	71208.81301275482	63268.077482271176	53144.75135537343	67459.35376737194	63132.560677775466	84690.87373870763	40269.5860811646	45534.435658983915	53985.48907729931	83775.83428922408	53883.75363590141	41435.133244604884	79863.6914160632	37260.049316229524	88522.43498374154	37869.24410520746	25458.59491859079	59636.500904402914	42101.0946316592	48202.04314229107	40614.901555527475	68755.07234236799
PWY0-1277	426.1695999202684	836.1900029845199	4012.942461085074	1753.1965885242353	6036.405638298863	10633.63948202176	6415.041416542912	827.7375204876807	1185.7079161575691	2144.901324418457	666.6328950229458	1878.995313851259	2853.5592820320167	5032.042852554144	18112.637285971687	4581.931800017386	423.92057343613504	1307.5233066986823	355.4598700086424	1468.123220861951	4487.777509839368	1074.1253212825861	6233.016309674144	5876.854905153077	4298.704124617021	664.6334668648303	0.0
PWY0-1296	33711.13239392801	40337.66827046869	55958.830022507376	37690.41166209804	69952.05900042297	93655.35349270195	58927.51529562009	47249.11293347413	78393.0077686059	53939.58429278659	67416.88283688783	42787.42458891343	48423.58760820152	51664.453794926	116119.24477985961	49779.42140234006	36512.72130481615	93543.75708930763	33527.11654691567	70773.22025713399	41007.25448329213	22198.458192175534	57202.17180867675	60528.042808159116	45973.32236127337	35016.07847052578	86580.76255774923
PWY0-1297	19440.872508324926	23556.21599355773	32568.4562667852	24965.626466999744	43176.65311407317	49094.47978886783	36171.975697058195	26117.807607659925	39568.7816278191	31960.944354031053	42227.17053757904	25467.207418357426	30467.666088512957	30389.36184718939	59303.86460634565	31090.364656011552	18232.54482764193	45381.20217843992	19827.263763799136	45674.50116997535	21873.867883860985	18421.90852574991	33743.54117245985	33005.19017850853	27571.179464028643	20967.16182020034	42293.81786772537
PWY0-1319	65566.43663400743	86560.19748376768	90590.65389408554	62467.79283359421	138319.1424213689	118941.76206892767	118365.71981519747	93225.84286287756	119866.64388158766	105885.92360395295	137508.3644651562	71547.69548660863	85052.46839300409	101741.18382899559	148902.6006341875	101104.41255859296	71587.07420820581	128292.61562849324	62942.073457323786	141260.8405436106	68165.74542654428	42871.18526660485	111924.19065978081	74140.79432328124	94385.99430942575	71843.23913978382	120972.84193783328
PWY0-1337	3054.94148352189	5286.813529491462	3704.2757586564185	11953.597771844996	5917.125214970177	21500.89539512785	6828.16638243373	4759.281446115307	7734.18744785318	2915.4798737404894	10926.559613876767	1972.169103508153	11470.44364428461	4552.827468829028	28558.737162999172	3153.8581350956965	1737.297444852841	5685.802236791513	2092.9833955229765	8082.521470738186	4063.311210890238	2832.554042949068	7880.857718493098	11896.84045200523	5127.081507686678	3317.3133005000436	12494.93413248019
PWY0-1338	1186.5379956428687	1205.2363778531278	72.52011541379325	612.6683520408254	2445.024797126478	2662.153379489923	2020.5994733427672	2444.8656530686044	2421.2845654579805	1286.948824453225	3261.5959468906567	429.4919949500255	628.5280930775734	1509.4600615088812	2848.00695117371	2101.048128931382	1873.5133991184955	2264.063743149961	923.3705890840247	2315.2645055690873	310.995315545458	458.691424648588	1413.9859092628262	1390.5499340613576	1408.4083490498315	1956.9473462135265	2590.056146644967
PWY0-1415	6355.1066152996145	7085.777188919295	7861.395622144994	7367.178852263063	9247.102292466427	10542.531252732933	9845.523327561987	3481.1056865893474	7896.964052243957	4692.651911563496	13536.06480588508	8861.67927736474	10343.221427581118	8439.832040457135	14054.552245167055	8418.245211501515	4210.6483408287395	9250.753255501739	3662.116066652638	13325.46538479262	7686.936972179499	6048.390373850748	7709.036530878522	7947.1976045027	8688.699156191193	4640.0821460158	7955.776555705386
PWY0-1477	24260.02802423633	22789.050102659934	16435.610225937427	17006.24825412749	45196.64870926389	78035.84102189072	70334.65097832882	33028.820263793874	48492.83868972403	37895.00011679283	37813.631560906004	15028.370821658551	22878.319373940187	39462.835498214525	90002.78387161862	55715.39636149022	18651.760840398285	57488.35314749297	23586.42983363091	47358.90994451727	17790.97133668909	11815.203895701456	36631.65134289962	42979.660210362665	54231.29380412946	22136.946624728338	60838.99384934513
PWY0-1479	36192.99385771482	42110.61513637591	50029.56474223249	31000.138630612084	75983.15553723631	45911.29926088615	58748.358971271125	50385.75669011397	57268.73095035546	58006.510197906944	67590.93661296074	38073.02764278766	43278.12477146222	55568.59388643394	53703.743848543694	50821.927436763246	38851.66784693241	63728.03137108382	32978.616375605685	68667.46997608332	34842.00777694581	19169.063227552175	59119.09575906428	30742.568452405438	46329.91023596844	38078.350057134216	60013.28617872693
PWY0-1533	8340.431303590633	7850.35780296971	6501.73878348791	13620.848515495785	12535.447822066086	12053.373502649161	14844.287206232406	6983.613411198779	11514.076142121867	14124.937595852405	11200.81460169918	9479.673380973045	17066.747153462777	11333.787797349785	15142.22051834406	13295.876294272508	3881.699683246609	8937.80225249733	7747.2482408699	15928.710890619092	10508.37451947941	8463.532385522252	10461.597768687076	8054.706914892165	12743.37066734829	3413.0987258576415	13820.731806298232
PWY0-1586	162517.67733691557	210990.6380517121	229169.57772199076	142176.00064523067	303530.50830310263	305495.7266083227	280946.73926433694	211830.24528486375	292264.62504141935	253732.80869581198	350331.4363121887	174317.47303202012	193831.6043787916	226263.94912324182	364205.16503414215	237748.69273423604	168138.57356086845	322876.11041422636	148562.4818340656	363739.6578677888	173489.8732213599	99499.9714257469	242481.72369716817	191527.6394155595	221425.06926727793	169876.94117288158	298859.7877295942
PWY0-162	49290.426083905266	61133.52945509027	67658.21496188869	45528.433598014686	96336.82179845354	84663.7343428057	82933.26674025076	67884.29096182635	84776.09042761318	76047.48668170752	99819.06759943103	53006.73147508985	62786.117454887324	70877.84468717719	105750.12547905938	70577.89935478066	53448.712053889125	89602.36306146314	45829.99717395045	100851.42013146222	50869.0274357453	32582.94773822094	76409.32538752508	53413.30859331225	65542.5967798641	54276.096629813954	86980.60620340734
PWY0-301	6357.15844646087	11687.759068909576	2779.337035615206	7358.502446097684	9751.650907514228	7012.884133923392	9476.704781219416	11820.02230830445	11573.99977272903	11589.164531437695	17916.723979601353	5702.28101663465	8655.311517057951	11075.3891638341	7577.5182481098755	7379.361541127512	7919.3772816247265	13571.814918953813	7943.122682304938	17622.890628200243	5192.542827163175	5164.808555108414	11743.911377137323	3687.937446853078	7536.749305320878	8679.311275152075	13884.322743996368
PWY0-321	10698.880520480385	12306.461637894288	13875.031648733646	8226.714157446799	20271.88672008663	15520.977163387211	18708.58241429126	12185.801213551966	18637.074192905355	17479.7260390458	22263.09420526613	10302.36092252323	13171.626047236827	16307.59659136762	24125.64472566914	15333.963231467147	7908.33399468455	13019.520072024643	10674.323716849052	23761.712834354592	8605.229455699033	4156.016997266971	15334.697629068498	12588.748070305843	14181.750403732449	8144.714550952595	9543.97941197438
PWY0-41	1282.4805412458006	1371.1150847213162	1127.422103312432	1021.132333157817	1791.488148210607	2968.2444209779837	4949.247520799996	1836.8358451487127	1545.863838395709	3652.38374834281	2026.9687562813704	1751.4368135183122	5471.420292126235	1776.9518848839155	4099.067269352493	3882.602885476728	968.5490611264365	2109.959123476602	1601.561658421495	2950.715382938776	2720.8801651131157	1307.0017977422167	1266.1694899609975	1760.938306521771	3705.500690605659	1004.7646454707373	1344.982568848437
PWY0-42	11393.763598268588	14183.41546468886	14701.8077584581	12200.434769068232	25360.20648418725	24235.990788919178	19985.048800811852	15471.190614903218	24919.709319931128	17398.28556884893	22499.431457584134	11989.486744356973	18308.4441863996	18645.08333631321	29798.449379936268	16252.87155498793	13238.205043914964	26023.514227263582	9582.292565536414	24065.08108063106	13867.50586056939	10784.090167968074	19252.192104919814	15247.253302601726	14910.552822882271	12809.881014196942	26478.24094858169
PWY0-781	25669.462344605032	20054.40374697678	21173.639752512216	27567.648736416446	28297.776324313374	61534.454524657005	44730.50904145375	22475.995789331184	51440.41894608632	35115.93078729535	32349.969121528444	20490.480928041157	35603.71848142095	24374.529189865887	71878.19042838558	39976.495166614644	16754.83376365221	59815.196574991896	19765.94102080485	36188.088280149634	25839.533397507137	19613.46736412748	21921.334419154824	37850.5554390969	37767.669918869666	19271.40123668011	55375.91246114186
PWY0-845	15206.39061349934	12490.954544904354	24090.897015083196	18447.109350663297	22207.57479485444	48212.17062113059	32642.702024475435	15126.782673988064	41569.13359576751	20570.9909460325	24054.35753473966	15771.261014738024	25055.842649251495	16613.331110954237	61704.5506717322	27094.72332441208	13019.888573819435	48965.728897371555	12119.455680851544	24244.67835612698	14874.261332994343	14523.315846918553	15955.013463039693	29967.755649507573	25491.874314517383	14853.819314788761	45072.23637126763
PWY0-862	24552.84995931443	30017.487435187242	40116.11831533497	31191.094422057886	39949.951418125354	60481.11300683756	34647.670262974294	22996.38372899092	53207.04393325777	37685.33103276327	46538.050343638984	30649.538531216294	43980.4887475597	29715.855902734518	62641.81906405868	28739.73512121787	17805.363780822812	60504.11351187731	21251.32792968478	53160.72237558189	37675.6336432675	21106.479266325205	29054.937414746248	37031.46215236755	30736.320160271807	17476.831064757138	61008.04602426512
PWY1G-0	2496.7820430597485	3401.8713671455725	8463.200695456004	4185.0069735627485	3675.8582031940145	16222.799420952759	2953.125418589978	1323.2182674004328	13062.662472936136	2508.3445037133915	4458.362003834655	4545.741019658562	5886.935875534556	2006.2818144772737	20008.663930872965	2356.5841308770996	1201.2120469357187	14102.794663059258	2223.4458055714063	2546.7783787077065	5599.237265689841	3190.1121618300385	2615.5273036322887	9922.829560318974	2164.9424858555853	870.4620584834507	12806.415548032184
PWY1ZNC-1	43691.05176873572	52439.420589068344	55063.6924091885	38520.254304559705	70314.26265982431	71068.94446688537	68004.52125947541	60238.30641300858	70387.3455188066	64753.00286067831	83966.20825682525	42189.9013394286	53516.4746451931	56948.62353540381	84757.7223902516	55673.23576095835	44755.401737450404	71526.9868414755	39146.826282995826	85164.19963109653	41498.23540480024	26777.171293115498	58120.44121782007	44284.885122389416	53577.00777821466	47581.494633217204	74885.6652237733
PWY3DJ-12	197.85142065511315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.08245823120683	0.0	0.0	127.69202941559615	0.0	98.97478988811599	0.0	332.21414029157023	0.0	14.914095434797979	0.0	0.0	2.9892980335836272	0.0	161.88829800522433	0.0	0.0
PWY3O-4107	16167.939663791183	22388.270134573948	26399.037483475495	26810.11949073224	35013.88905426446	51028.10139678172	37354.728928009	27225.001627235855	47858.754275984	28008.909685761515	32964.68836157813	19061.95249334956	39007.205767482505	27095.0011095775	66328.72767952303	30077.039459990556	19656.300154446133	47252.753682761024	18045.377562922804	38379.14777212455	21083.32180359584	23032.45551793711	29486.710061308702	33973.28238637728	25520.680459607083	19431.707549420265	50263.89503667937
PWY490-3	10603.87839538689	12530.011669808924	16108.315707317264	13835.362450787927	10983.083322364268	27713.929659564605	13054.727230554008	15467.901418972968	17497.86318017641	15542.844500108396	17585.79609104471	12645.121336045158	16787.30017435938	9069.190774099718	29985.131403528638	10327.29269855274	10394.760216237391	18618.95701848507	8740.811775337253	15335.19458561197	9540.040725051393	6722.818047375541	9719.183203875491	18624.53307419934	8746.33727262142	12063.899990122478	15627.726997152917
PWY4FS-7	58505.527252368694	74683.84477928765	77741.74229042798	52942.38653681021	119068.9510230938	107027.1098536603	98854.06713027779	82908.63623349277	103793.48838753086	94873.89068102198	119309.57464346208	59465.36403497628	71811.94253674116	87463.68851472525	133312.2284293209	83789.89316611056	63425.7397471931	111274.57690878141	56216.7887931625	121869.84359406112	55495.23321105932	37666.3803859142	95590.0918889149	66968.2844825505	78225.32752798712	65311.90630309396	104589.96161327609
PWY4FS-8	58505.527252368694	74683.84477928765	77741.74229042798	52942.38653681021	119068.9510230938	107027.1098536603	98854.06713027779	82908.63623349277	103793.48838753086	94873.89068102198	119309.57464346208	59465.36403497628	71811.94253674116	87463.68851472525	133312.2284293209	83789.89316611057	63425.7397471931	111274.57690878141	56216.7887931625	121869.84359406112	55495.23321105932	37666.3803859142	95590.0918889149	66968.2844825505	78225.3275279871	65311.90630309396	104589.96161327609
PWY4LZ-257	1158.233057422253	1702.5172433637174	9.29522771605547	1444.6387726287226	1954.5105111626026	1194.746632585072	3246.7405083257586	1216.20318291729	2623.1396016811905	1559.0563873821072	4543.46082152063	147.87727539027702	2618.8756404044807	1391.5891022800893	1273.4856026093498	2180.2503888299593	1281.0164858415878	3143.196173370463	1106.595968438124	3486.5698368494873	75.0663819720052	1230.7228820560824	1970.120458432447	708.9231101309931	618.5015993367483	1787.642337231972	4750.764843049581
PWY5F9-12	66.67468430547204	0.0	0.0	0.0	147.91845640973835	22.20408163265306	880.6211962224553	314.92656383951027	13.714285714285715	391.48370895850337	71.65591397849462	0.0	0.0	194.2080924855491	0.0	819.6318397478968	262.9792505419635	82.28571428571428	17.142857142857142	0.0	0.0	0.0	189.4808643964768	0.0	571.8615682478219	206.85714285714286	0.0
PWY66-201	102.85563138126223	152.19892068902143	0.0	0.0	155.65464111236378	0.0	0.0	208.04240926239106	153.9333396741715	341.65138227678943	123.24910875616546	3.9980982582422677	0.0	7.994404733595378	0.0	0.0	0.0	0.0	887.1407160699417	0.0	0.0	0.0	0.0	0.0	0.0	23.89191217864515	49.7930580066685
PWY66-301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.65473160902808	0.0	0.0	0.0	0.0	0.0	92.40007558926655	0.0	83.57125617899187	0.0	0.0	0.0	37.661208816858014	0.0	0.0	0.0	0.0	0.0	24.51107255443415	0.0
PWY66-367	2704.896043093016	3484.325909242308	2412.174755855928	6101.934958975794	9479.815474546347	9334.29090328588	3506.478224660458	3191.3466684399996	3842.958869599905	4993.611159849437	6882.009364277773	2744.6577488414046	8973.903533430434	6289.865821958064	9896.475116536105	3732.307111455226	2609.6132608370735	4232.484062173774	2216.051666069847	6492.979917329325	2726.236792257324	3922.030231918851	7017.031740893352	6525.597163140836	2778.890925836518	1823.294547640001	4035.220526194387
PWY66-373	680.1506371576095	100.78299171591453	1075.3289620652174	175.98546626454174	1045.2657649736764	150.4418085102826	2217.959352376558	1280.6535649873142	156.55808921524206	841.4189817012268	398.68518282671846	339.73793892092004	620.7436575811489	566.1372686558227	216.392802603578	2187.0447916151184	899.0728006202045	358.18750350660207	436.35241205617706	776.8115084047145	92.86710638589102	180.69466496691405	489.7104006752535	41.98584933840806	1589.2447386006736	506.2187828794238	237.9000994876682
PWY66-374	70.30834035383319	74.79766860949209	0.0	0.0	403.0380333951763	0.0	0.0	173.337899543379	0.0	119.13419913419914	126.28151877491084	0.0	0.0	502.11892797319933	0.0	94.56857142857142	263.67799642218245	0.0	188.04993968087769	87.22590963614554	0.0	0.0	631.9388581952118	0.0	11.18381227682367	234.92759295499022	0.0
PWY66-388	758.7057297996668	2014.8647243150956	786.1094906279782	235.06735931783902	1316.9565455316913	1067.2881507008294	1508.1306629912917	1692.336052906951	1158.9979221654871	717.478628737458	3751.0363026780424	642.2488292587105	577.5828823565082	825.8946201685859	1333.3304210595904	1243.1041506663043	1564.3221947492311	832.108049673105	630.9195931491229	3189.2503798390667	53.99154036398346	260.412524381046	2087.8238622981503	1003.0310939370947	473.96983344231603	756.6172689248314	862.7515926412125
PWY66-389	100657.02266323546	133094.31354605246	137126.2342221036	102584.91070703151	210571.02425820837	234513.5920342423	176724.8985378424	120702.8148619494	202016.30695900062	160965.9300994323	213524.4558574661	104498.00478858095	141785.8584236436	158501.68500612475	287106.05605900683	144879.32654979802	88254.00155819906	226452.81321905862	96091.5221349811	218301.42515035448	112393.88412028027	68145.65697638672	166145.61759541268	154788.4801191033	136832.21128640298	84876.32139584485	206510.066578664
PWY66-391	6374.305975496653	5220.5517829402925	19083.25147061309	4426.134114104096	2614.4253501855173	34098.77077782051	3749.0058651968993	4943.239661029145	30035.887225820607	10254.757359203286	7762.295683257342	10821.773440966483	7696.8082516456	1710.7803639537678	44675.52343963871	2179.8097572609854	2968.871223241966	31368.89940147758	6727.03832082572	4900.470643058028	9557.258431967794	6006.2275422425255	2623.9100001234547	23667.42296404013	1911.1627343977614	4817.136148353753	27849.110519543978
PWY66-394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.48563338848273	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-399	34933.743204608094	42577.76362538042	51489.939764568124	28300.27716580161	67220.50430666408	69975.00846719027	58111.870040485555	49171.12791007029	67879.23299762524	53183.13358061176	68502.60170508342	38683.20057735852	39547.13348394705	50626.046284236814	85303.00878393889	50073.71598045702	37513.41353271764	75366.23351783442	31503.130527762627	67783.08069969421	36731.484165929076	19587.879376940247	53950.15874370668	44913.64485640629	46335.122350075886	40221.947691171736	68890.50365329684
PWY66-409	38176.936822958174	48238.82780696924	54363.630805422756	36466.174687776416	79756.72310576652	61762.125502739465	64518.35138320546	54030.779986544585	68570.94000093047	59992.09685011934	78407.98584290183	42176.77794834102	49157.78079105178	59676.03911282592	73956.05652812948	55701.86984236336	42017.4746867977	74383.4603118348	35065.75487082589	81120.45397856776	41632.50472210141	22993.438481946803	64001.60473796782	39640.71977884991	51998.30335748783	42306.12269382511	70343.34258388114
PWY6666-2	1100.0	5113.0	7465.000000000001	2699.0	6529.000000000001	1404.2763208731647	3065.0	1219.0	3491.0	3300.0	10512.0	2271.0	3891.0	3105.0	1352.0	1730.0	1370.0	7117.0	904.0	11631.5	858.0	1350.0	3588.0	945.7988718316071	1000.0	1020.0	3322.9999999999995
